1 -4508000000.0 9.0 1339400000.0 -60000000.0 13900000.0 2052300000.0 12.0 16453200000.0 -0.05366939310909068
1 -305000000.0 10.0 1044400000.0 0 8300000.0 396300000.0 5.0 8735700000.0 -0.28927717722384905
1 -2956000000.0 12.0 408000000.0 -169000000.0 223000000.0 865000000.0 9.0 9647000000.0 -0.26145607276466154
1 -93097000.0 0 0 -4423788000.0 -373409000.0 692957000.0 22.0 3153251000.0 -0.4597039266664987
1 -40656000.0 127.0 0 -452302000.0 37051000.0 375236000.0 35.0 1059366000.0 -0.5236282033158192
1 -691000000.0 27.0 1180000000.0 -143000000.0 -119000000.0 1384000000.0 9.0 16034000000.0 -0.06646716221837563
1 -8930000000.0 95.0 1052000000.0 4177000000.0 396000000.0 630000000.0 3.0 19312000000.0 0.033606996036004394
1 -59400000.0 0 0 -1166900000.0 -1805400000.0 912700000.0 10.0 9289500000.0 -0.27237020076220303
1 -1389000000.0 18.0 11057000000.0 0 -531000000.0 5385000000.0 7.0 78812000000.0 1.8500842431792661
1 -198265000.0 155.0 943346000.0 -952240000.0 48862000.0 655577000.0 12.0 5259312000.0 -0.39540792855564516
1 -60662000.0 69.0 408422000.0 29717000.0 82352000.0 223261000.0 6.0 3910865000.0 -0.43657470661410885
1 -93600000.0 0 0 0 -4000000.0 268600000.0 8.0 3179600000.0 -0.4588995172717932
1 -863000000.0 496.0 0 -8444000000.0 254000000.0 -196000000.0 4.0 5576000000.0 -0.38573975130449717
1 -126140000.0 52.0 540658000.0 1960000.0 236143000.0 254134000.0 9.0 2821446000.0 -0.46983361125453854
1 -256000000.0 88.0 0 -105000000.0 -22000000.0 179000000.0 2.0 8292000000.0 -0.30282290755254593
1 -54000000.0 84.0 38000000.0 0 139000000.0 367000000.0 13.0 2732000000.0 -0.4725643108150087
1 -5501000000.0 18.0 3223000000.0 -356000000.0 -686000000.0 1768000000.0 10.0 17912000000.0 -0.009133645073248823
1 -137512000.0 42.0 103580000.0 -3599000.0 -15055000.0 142835000.0 4.0 3791335000.0 -0.44022384149395816
1 -109544000.0 5.0 2999966000.0 0 73901000.0 705672000.0 5.0 15280044000.0 -0.08948470708135287
1 -1019000000.0 67.0 5673000000.0 -837000000.0 -695000000.0 2513000000.0 10.0 24594000000.0 0.19486132913534404
1 -693000000.0 244.0 3019000000.0 2248000000.0 548000000.0 5081000000.0 27.0 18676000000.0 0.014190533360657932
1 -1379000000.0 1.0 526000000.0 -17000000.0 -179000000.0 295000000.0 5.0 5838000000.0 -0.37774114561119404
1 -148700000.0 22.0 0 -600000.0 23800000.0 477100000.0 6.0 7537100000.0 -0.3258692718192425
1 -126600000.0 164.0 376200000.0 7100000.0 -106800000.0 294500000.0 9.0 3323600000.0 -0.45450333704341284
1 -249000000.0 0 0 -19803000000.0 -4935000000.0 1071000000.0 20.0 5435000000.0 -0.39004434444478625
1 0 0 0 634000000.0 6000000.0 3439000000.0 13.0 26815000000.0 0.2626663033522379
